facility_id,name,type,district,state,lat,lon,beds,annual_surgeries,offers_surgery,specialties,website_url,match_confidence
VF-002198,Bengaluru Primary #64,Primary Health Centre,Bengaluru,Karnataka,13.14814,77.33863,24,0,False,,,0.983
VF-002199,Bengaluru Primary #65,Primary Health Centre,Bengaluru,Karnataka,13.30918,77.60243,9,0,False,,,0.988
VF-002200,Bengaluru Private #66,Private Hospital,Bengaluru,Karnataka,13.10861,77.66282,42,0,False,,,0.768
VF-002201,Bengaluru Primary #67,Primary Health Centre,Bengaluru,Karnataka,12.89489,77.41964,51,0,False,,,0.834
VF-002202,Bengaluru Primary #68,Primary Health Centre,Bengaluru,Karnataka,13.05397,77.62275,55,0,False,,,0.768
VF-002203,Bengaluru District #69,District Hospital,Bengaluru,Karnataka,12.95698,77.53102,1158,607,True,Orthopaedics|Paediatric Surgery|Cataract / Ophthalmology|Cleft & Plastic|Obstetrics & Gynaecology|Cardiac,,0.999
VF-002204,Bengaluru Primary #70,Primary Health Centre,Bengaluru,Karnataka,13.05211,77.52311,52,0,False,,,0.794
VF-002205,Bengaluru Charitable #71,Charitable / Mission Hospital,Bengaluru,Karnataka,13.19713,77.41075,751,606,True,Burns & Reconstruction|Cataract / Ophthalmology|ENT|Orthopaedics|General Surgery|Urology|Obstetrics & Gynaecology,,0.867
VF-002206,Bengaluru Private #72,Private Hospital,Bengaluru,Karnataka,12.93506,77.35057,861,1987,True,Urology|General Surgery|Cataract / Ophthalmology|ENT|Obstetrics & Gynaecology|Orthopaedics|Paediatric Surgery,,0.797
VF-002207,Bengaluru District #73,District Hospital,Bengaluru,Karnataka,13.17742,77.67116,480,972,True,ENT|Burns & Reconstruction|Cataract / Ophthalmology|Paediatric Surgery,,0.913
VF-002208,Bengaluru District #74,District Hospital,Bengaluru,Karnataka,12.81152,77.49665,288,5870,True,Paediatric Surgery|Cardiac|Cleft & Plastic|Obstetrics & Gynaecology|ENT|Urology|Burns & Reconstruction|Orthopaedics,,0.999
VF-002209,Bengaluru Community #75,Community Health Centre,Bengaluru,Karnataka,13.1227,77.58624,1541,2866,True,General Surgery|ENT|Paediatric Surgery|Cleft & Plastic|Orthopaedics|Cardiac|Obstetrics & Gynaecology,,0.87
VF-002210,Bengaluru Primary #76,Primary Health Centre,Bengaluru,Karnataka,12.70446,77.59768,20,0,False,,,0.861
VF-002211,Bengaluru District #77,District Hospital,Bengaluru,Karnataka,13.0403,77.62118,1337,4121,True,Obstetrics & Gynaecology|Orthopaedics|Paediatric Surgery|Burns & Reconstruction|Cardiac,,0.931
VF-002212,Bengaluru Charitable #78,Charitable / Mission Hospital,Bengaluru,Karnataka,12.98581,77.81315,27,0,False,,,0.837
VF-002213,Bengaluru Private #79,Private Hospital,Bengaluru,Karnataka,13.18421,77.70862,36,0,False,,,0.731
VF-002214,Bengaluru Community #80,Community Health Centre,Bengaluru,Karnataka,12.54968,77.73046,7,0,False,,,0.87
VF-002215,Bengaluru Private #81,Private Hospital,Bengaluru,Karnataka,12.95887,77.62224,760,2443,True,Urology|Cataract / Ophthalmology|Orthopaedics|Cardiac|Cleft & Plastic|Burns & Reconstruction,,0.907
VF-002216,Bengaluru Primary #82,Primary Health Centre,Bengaluru,Karnataka,13.21665,77.35409,6,0,False,,,0.812
VF-002217,Bengaluru Primary #83,Primary Health Centre,Bengaluru,Karnataka,12.98976,77.41167,305,7318,True,Cardiac|Orthopaedics|Obstetrics & Gynaecology,,0.999
VF-002218,Bengaluru Charitable #84,Charitable / Mission Hospital,Bengaluru,Karnataka,13.3851,77.62505,49,0,False,,,0.816
VF-002219,Bengaluru Primary #85,Primary Health Centre,Bengaluru,Karnataka,13.0004,77.44026,9,0,False,,,0.705
VF-002220,Bengaluru Private #86,Private Hospital,Bengaluru,Karnataka,12.91735,77.4533,4,0,False,,,0.765
VF-002221,Bengaluru Community #87,Community Health Centre,Bengaluru,Karnataka,12.94442,77.48164,32,0,False,,,0.916
VF-002222,Bengaluru Primary #88,Primary Health Centre,Bengaluru,Karnataka,12.95373,77.49143,21,0,False,,,0.849
VF-002223,Bengaluru Medical #89,Medical College Hospital,Bengaluru,Karnataka,13.1903,77.57711,854,4346,True,Orthopaedics|ENT|Cataract / Ophthalmology|Urology|Paediatric Surgery,,0.932
VF-002224,Bengaluru Medical #90,Medical College Hospital,Bengaluru,Karnataka,13.09376,77.57774,29,0,False,,,0.722
VF-002225,Bengaluru Primary #91,Primary Health Centre,Bengaluru,Karnataka,12.60676,77.57518,7,0,False,,,0.893
VF-002226,Bengaluru Community #92,Community Health Centre,Bengaluru,Karnataka,12.76062,77.97035,1301,4576,True,Cataract / Ophthalmology|Cleft & Plastic|Orthopaedics|ENT|Obstetrics & Gynaecology|General Surgery,,0.817
VF-002227,Bengaluru District #93,District Hospital,Bengaluru,Karnataka,13.12274,77.77128,1101,1040,True,General Surgery|Orthopaedics|Cleft & Plastic|Cataract / Ophthalmology,,0.851
VF-002228,Bengaluru Community #94,Community Health Centre,Bengaluru,Karnataka,12.91536,77.48937,20,0,False,,,0.748
VF-002229,Bengaluru Primary #95,Primary Health Centre,Bengaluru,Karnataka,13.01455,77.68497,4,0,False,,,0.642
VF-002230,Bengaluru Primary #96,Primary Health Centre,Bengaluru,Karnataka,12.98658,77.43267,53,0,False,,,0.834
VF-002231,Bengaluru Primary #0,Primary Health Centre,Bengaluru,Karnataka,12.81548,77.64389,55,0,False,,,0.888
VF-002232,Bengaluru Primary #1,Primary Health Centre,Bengaluru,Karnataka,12.97112,77.64408,20,0,False,,,0.948
VF-002233,Bengaluru Community #2,Community Health Centre,Bengaluru,Karnataka,12.95761,77.64829,9,0,False,,,0.892
VF-002234,Bengaluru Primary #3,Primary Health Centre,Bengaluru,Karnataka,12.92401,77.43736,49,0,False,,,0.693
VF-002235,Bengaluru Private #4,Private Hospital,Bengaluru,Karnataka,12.64562,77.77107,1590,230,True,Cleft & Plastic|Cataract / Ophthalmology|General Surgery|Burns & Reconstruction|Cardiac|Obstetrics & Gynaecology|Urology,,0.825
VF-002236,Bengaluru Primary #5,Primary Health Centre,Bengaluru,Karnataka,12.69652,77.63682,6,0,False,,,0.901
VF-002237,Bengaluru Primary #6,Primary Health Centre,Bengaluru,Karnataka,13.01532,77.50974,4,0,False,,,0.924
VF-002238,Bengaluru Primary #7,Primary Health Centre,Bengaluru,Karnataka,12.97656,77.72747,19,0,False,,,0.866
VF-002239,Bengaluru District #8,District Hospital,Bengaluru,Karnataka,13.1131,77.638,30,0,False,,,0.97
VF-002240,Bengaluru Community #9,Community Health Centre,Bengaluru,Karnataka,12.98263,77.94201,29,0,False,,,0.999
VF-002241,Bengaluru Community #10,Community Health Centre,Bengaluru,Karnataka,13.12997,77.59893,22,0,False,,,0.859
VF-002242,Bengaluru Primary #11,Primary Health Centre,Bengaluru,Karnataka,12.97484,77.46178,9,0,False,,,0.804
VF-002243,Bengaluru Primary #12,Primary Health Centre,Bengaluru,Karnataka,12.72864,77.67592,59,0,False,,,0.859
VF-002244,Bengaluru Primary #13,Primary Health Centre,Bengaluru,Karnataka,12.91498,77.46957,30,0,False,,,0.755
VF-002245,Bengaluru Community #14,Community Health Centre,Bengaluru,Karnataka,13.02292,77.83299,1290,5585,True,Orthopaedics|Cleft & Plastic|Obstetrics & Gynaecology|Burns & Reconstruction|General Surgery|Urology|ENT,,0.874
VF-002246,Bengaluru Primary #15,Primary Health Centre,Bengaluru,Karnataka,12.98371,77.67088,53,0,False,,,0.904
VF-002247,Bengaluru Primary #16,Primary Health Centre,Bengaluru,Karnataka,12.98638,77.76352,43,0,False,,,0.889
VF-002248,Bengaluru Primary #17,Primary Health Centre,Bengaluru,Karnataka,12.9058,77.3284,22,0,False,,,0.843
VF-002249,Bengaluru District #18,District Hospital,Bengaluru,Karnataka,13.1803,77.78893,21,0,False,,,0.812
VF-002250,Bengaluru Private #19,Private Hospital,Bengaluru,Karnataka,13.09089,77.77821,23,0,False,,,0.961
VF-002251,Bengaluru Community #20,Community Health Centre,Bengaluru,Karnataka,13.16319,77.59131,27,0,False,,,0.821
VF-002252,Bengaluru Community #21,Community Health Centre,Bengaluru,Karnataka,12.90906,77.70024,28,0,False,,,0.966
VF-002253,Bengaluru District #22,District Hospital,Bengaluru,Karnataka,12.83456,77.60333,43,0,False,,,0.848
VF-002254,Bengaluru District #23,District Hospital,Bengaluru,Karnataka,13.14298,77.71547,903,960,True,Urology|Paediatric Surgery|Orthopaedics|Cleft & Plastic|Obstetrics & Gynaecology|Cataract / Ophthalmology|Cardiac,,0.68
VF-002255,Bengaluru Community #24,Community Health Centre,Bengaluru,Karnataka,13.04017,77.23908,34,0,False,,,0.832
VF-002256,Bengaluru Private #25,Private Hospital,Bengaluru,Karnataka,13.12684,77.39489,51,0,False,,,0.815
VF-002257,Bengaluru Primary #26,Primary Health Centre,Bengaluru,Karnataka,12.75749,77.47611,42,0,False,,,0.964
VF-002258,Bengaluru Private #27,Private Hospital,Bengaluru,Karnataka,13.08268,77.55567,823,3778,True,Burns & Reconstruction|Paediatric Surgery|Orthopaedics|General Surgery,,0.736
VF-002259,Bengaluru Private #28,Private Hospital,Bengaluru,Karnataka,12.93292,77.38304,1570,1830,True,ENT|Cleft & Plastic|Obstetrics & Gynaecology|Burns & Reconstruction|Orthopaedics|General Surgery,,0.716
VF-002260,Bengaluru Primary #29,Primary Health Centre,Bengaluru,Karnataka,13.03354,77.60683,916,5108,True,ENT|Cleft & Plastic|Cataract / Ophthalmology|Obstetrics & Gynaecology|Burns & Reconstruction,,0.817
VF-002261,Bengaluru Community #30,Community Health Centre,Bengaluru,Karnataka,12.95357,77.72648,36,0,False,,,0.892
VF-002262,Bengaluru Primary #31,Primary Health Centre,Bengaluru,Karnataka,13.04742,77.74779,43,0,False,,,0.927
VF-002263,Bengaluru Community #32,Community Health Centre,Bengaluru,Karnataka,12.9543,77.55449,22,0,False,,,0.921
VF-002264,Bengaluru Charitable #33,Charitable / Mission Hospital,Bengaluru,Karnataka,12.92012,77.47016,2,0,False,,,0.793
VF-002265,Bengaluru Community #34,Community Health Centre,Bengaluru,Karnataka,12.99067,77.36055,52,0,False,,,0.869
VF-002266,Bengaluru Primary #35,Primary Health Centre,Bengaluru,Karnataka,12.88837,77.74557,15,0,False,,,0.982
VF-002267,Bengaluru Primary #36,Primary Health Centre,Bengaluru,Karnataka,13.16094,77.58845,52,0,False,,,0.655
VF-002268,Bengaluru Medical #37,Medical College Hospital,Bengaluru,Karnataka,12.90658,77.53951,584,4752,True,Obstetrics & Gynaecology|Paediatric Surgery|Orthopaedics|Cataract / Ophthalmology|General Surgery|Cardiac,,0.854
VF-002269,Bengaluru Community #38,Community Health Centre,Bengaluru,Karnataka,12.9045,77.65823,6,0,False,,,0.818
VF-002270,Bengaluru Primary #39,Primary Health Centre,Bengaluru,Karnataka,13.19024,77.55076,41,0,False,,,0.999
VF-002271,Bengaluru Primary #40,Primary Health Centre,Bengaluru,Karnataka,12.94388,77.54222,603,1796,True,Obstetrics & Gynaecology|Paediatric Surgery|Cardiac|ENT|Burns & Reconstruction|Urology|Orthopaedics|Cataract / Ophthalmology,,0.809
VF-002272,Bengaluru Community #41,Community Health Centre,Bengaluru,Karnataka,12.79324,77.42063,30,0,False,,,0.999
VF-002273,Bengaluru Medical #42,Medical College Hospital,Bengaluru,Karnataka,13.02323,77.62747,722,895,True,Paediatric Surgery|Cleft & Plastic|Urology|Burns & Reconstruction|Cataract / Ophthalmology|Cardiac,,0.975
VF-002274,Bengaluru Primary #43,Primary Health Centre,Bengaluru,Karnataka,12.94138,77.63351,7,0,False,,,0.69
VF-002275,Bengaluru Community #44,Community Health Centre,Bengaluru,Karnataka,13.26964,77.63915,5,0,False,,,0.962
VF-002276,Bengaluru Primary #45,Primary Health Centre,Bengaluru,Karnataka,12.998,77.54007,54,0,False,,,0.868
VF-002277,Bengaluru Private #46,Private Hospital,Bengaluru,Karnataka,12.96845,77.54363,32,0,False,,,0.791
VF-002278,Bengaluru Medical #47,Medical College Hospital,Bengaluru,Karnataka,13.00638,77.5848,969,1515,True,Cleft & Plastic|General Surgery|ENT|Orthopaedics|Cardiac|Burns & Reconstruction|Cataract / Ophthalmology,,0.819
VF-002279,Bengaluru Medical #48,Medical College Hospital,Bengaluru,Karnataka,12.9665,77.74098,1051,4196,True,Cardiac|ENT|Burns & Reconstruction|Orthopaedics|Obstetrics & Gynaecology,,0.817
VF-002280,Bengaluru Community #49,Community Health Centre,Bengaluru,Karnataka,12.81689,77.63415,1233,2991,True,General Surgery|Cardiac|Paediatric Surgery|Obstetrics & Gynaecology|Burns & Reconstruction|Orthopaedics|Cleft & Plastic,,0.89
VF-002281,Bengaluru Private #50,Private Hospital,Bengaluru,Karnataka,12.91105,77.4705,1067,833,True,General Surgery|Cleft & Plastic|Paediatric Surgery|Urology,,0.881
VF-002282,Bengaluru Medical #51,Medical College Hospital,Bengaluru,Karnataka,12.93052,77.82387,1208,621,True,Obstetrics & Gynaecology|Cardiac|Paediatric Surgery|Urology|ENT,,0.713
VF-002283,Bengaluru Primary #52,Primary Health Centre,Bengaluru,Karnataka,13.05781,77.63322,33,0,False,,,0.833
VF-002284,Bengaluru Primary #53,Primary Health Centre,Bengaluru,Karnataka,12.84872,77.49725,13,0,False,,,0.864
VF-002285,Bengaluru Community #54,Community Health Centre,Bengaluru,Karnataka,13.02187,77.90699,25,0,False,,,0.946
VF-002286,Bengaluru Primary #55,Primary Health Centre,Bengaluru,Karnataka,12.8868,77.93455,46,0,False,,,0.884
VF-002287,Bengaluru Community #56,Community Health Centre,Bengaluru,Karnataka,13.02302,77.82,24,0,False,,,0.876
VF-002288,Bengaluru Community #57,Community Health Centre,Bengaluru,Karnataka,12.94029,77.54331,58,0,False,,,0.896
VF-002289,Bengaluru Primary #58,Primary Health Centre,Bengaluru,Karnataka,13.17048,77.70305,1053,4476,True,Cleft & Plastic|ENT|Urology|Cataract / Ophthalmology|Orthopaedics|Cardiac|Obstetrics & Gynaecology,,0.918
VF-002290,Bengaluru Community #59,Community Health Centre,Bengaluru,Karnataka,12.92368,77.44161,34,0,False,,,0.969
VF-002291,Bengaluru Community #60,Community Health Centre,Bengaluru,Karnataka,13.14435,77.48804,54,0,False,,,0.773
VF-002292,Bengaluru Primary #61,Primary Health Centre,Bengaluru,Karnataka,13.06982,77.84265,14,0,False,,,0.773
VF-002293,Bengaluru Private #62,Private Hospital,Bengaluru,Karnataka,12.87054,77.9226,23,0,False,,,0.836
VF-002294,Bengaluru Private #63,Private Hospital,Bengaluru,Karnataka,13.07514,77.52039,55,0,False,,,0.793
VF-002295,Bengaluru Charitable #64,Charitable / Mission Hospital,Bengaluru,Karnataka,12.8508,77.52899,1123,3812,True,Cardiac|Orthopaedics|Obstetrics & Gynaecology|Cleft & Plastic|Cataract / Ophthalmology|General Surgery,,0.97
VF-002296,Bengaluru Private #65,Private Hospital,Bengaluru,Karnataka,13.29259,77.5843,481,1283,True,Cataract / Ophthalmology|Cleft & Plastic|Orthopaedics|Cardiac|ENT|Obstetrics & Gynaecology|Urology,,0.856
VF-002297,Bengaluru Primary #66,Primary Health Centre,Bengaluru,Karnataka,12.85855,77.52702,37,0,False,,,0.94
VF-002298,Bengaluru Community #67,Community Health Centre,Bengaluru,Karnataka,13.02858,77.57015,33,0,False,,,0.838
VF-002299,Bengaluru Primary #68,Primary Health Centre,Bengaluru,Karnataka,12.81874,77.51131,38,0,False,,,0.789
VF-002300,Bengaluru Private #69,Private Hospital,Bengaluru,Karnataka,12.7356,77.56798,7,0,False,,,0.785
VF-002301,Bengaluru Community #70,Community Health Centre,Bengaluru,Karnataka,12.82633,77.67965,27,0,False,,,0.962
VF-002302,Bengaluru Primary #71,Primary Health Centre,Bengaluru,Karnataka,12.93615,77.66394,57,0,False,,,0.999
VF-002303,Bengaluru Primary #72,Primary Health Centre,Bengaluru,Karnataka,13.10423,77.98346,29,0,False,,,0.878
VF-002304,Bengaluru District #73,District Hospital,Bengaluru,Karnataka,12.98198,77.34029,32,0,False,,,0.848
VF-002305,Bengaluru Primary #74,Primary Health Centre,Bengaluru,Karnataka,13.13589,77.45287,10,0,False,,,0.884
VF-002306,Bengaluru Charitable #75,Charitable / Mission Hospital,Bengaluru,Karnataka,12.88054,77.74985,413,3502,True,General Surgery|Burns & Reconstruction|Urology|Cataract / Ophthalmology|ENT|Paediatric Surgery|Cardiac|Cleft & Plastic|Obstetrics & Gynaecology,,0.999
VF-002307,Bengaluru Community #76,Community Health Centre,Bengaluru,Karnataka,12.92939,77.58684,5,0,False,,,0.88
VF-002308,Bengaluru Primary #77,Primary Health Centre,Bengaluru,Karnataka,12.80094,77.63405,17,0,False,,,0.761
VF-002309,Bengaluru District #78,District Hospital,Bengaluru,Karnataka,13.29203,77.88154,42,0,False,,,0.853
VF-002310,Bengaluru Primary #79,Primary Health Centre,Bengaluru,Karnataka,12.91001,77.78952,17,0,False,,,0.83
VF-002311,Bengaluru Community #80,Community Health Centre,Bengaluru,Karnataka,12.84734,77.55958,48,0,False,,,0.731
VF-002312,Bengaluru Private #81,Private Hospital,Bengaluru,Karnataka,12.83246,77.36821,51,0,False,,,0.763
VF-002313,Bengaluru Private #82,Private Hospital,Bengaluru,Karnataka,12.92597,77.59963,288,5425,True,Cleft & Plastic|Burns & Reconstruction|General Surgery|Paediatric Surgery|ENT|Obstetrics & Gynaecology|Urology,,0.912
VF-002314,Bengaluru Primary #83,Primary Health Centre,Bengaluru,Karnataka,12.90983,77.71876,29,0,False,,,0.871
VF-002315,Bengaluru Community #84,Community Health Centre,Bengaluru,Karnataka,12.60263,77.62939,35,0,False,,,0.84
VF-002316,Bengaluru District #85,District Hospital,Bengaluru,Karnataka,12.93483,77.62774,558,5632,True,ENT|Cataract / Ophthalmology|General Surgery,,0.824
VF-002317,Bengaluru Medical #86,Medical College Hospital,Bengaluru,Karnataka,13.10964,77.70319,533,5263,True,General Surgery|Cataract / Ophthalmology|Burns & Reconstruction|Obstetrics & Gynaecology|Urology|Cleft & Plastic|ENT|Paediatric Surgery,,0.805
VF-002318,Bengaluru Primary #87,Primary Health Centre,Bengaluru,Karnataka,12.98223,77.43346,40,0,False,,,0.746
VF-002319,Bengaluru Community #88,Community Health Centre,Bengaluru,Karnataka,13.09397,77.59147,1297,5655,True,Orthopaedics|Cleft & Plastic|Paediatric Surgery,,0.839
VF-002320,Bengaluru Primary #89,Primary Health Centre,Bengaluru,Karnataka,12.86848,77.55811,29,0,False,,,0.971
VF-002321,Bengaluru Private #90,Private Hospital,Bengaluru,Karnataka,13.02161,77.55699,56,0,False,,,0.632
VF-002322,Bengaluru Community #91,Community Health Centre,Bengaluru,Karnataka,12.94815,77.63403,40,0,False,,,0.999
VF-002323,Bengaluru Private #92,Private Hospital,Bengaluru,Karnataka,12.93521,77.79948,59,0,False,,,0.953
VF-002324,Bengaluru Community #93,Community Health Centre,Bengaluru,Karnataka,12.89084,77.38161,45,0,False,,,0.755
VF-002325,Bengaluru Primary #94,Primary Health Centre,Bengaluru,Karnataka,13.01044,77.3024,59,0,False,,,0.855
VF-002326,Bengaluru Primary #95,Primary Health Centre,Bengaluru,Karnataka,12.9321,77.49084,48,0,False,,,0.807
VF-002327,Bengaluru Primary #96,Primary Health Centre,Bengaluru,Karnataka,12.92622,77.61149,46,0,False,,,0.797
VF-002328,Bengaluru Community #0,Community Health Centre,Bengaluru,Karnataka,13.15956,77.65185,42,0,False,,,0.888
VF-002329,Bengaluru Community #1,Community Health Centre,Bengaluru,Karnataka,13.22705,77.63197,51,0,False,,,0.856
VF-002330,Bengaluru Primary #2,Primary Health Centre,Bengaluru,Karnataka,13.02253,77.83265,1521,571,True,Obstetrics & Gynaecology|Paediatric Surgery|General Surgery|Cleft & Plastic|Cataract / Ophthalmology|Orthopaedics|ENT,,0.899
VF-002331,Bengaluru Private #3,Private Hospital,Bengaluru,Karnataka,12.919,77.50017,847,4227,True,Cleft & Plastic|ENT|Cardiac|Orthopaedics|Obstetrics & Gynaecology|Burns & Reconstruction,,0.947
VF-002332,Bengaluru Private #4,Private Hospital,Bengaluru,Karnataka,13.01355,77.69991,41,0,False,,,0.999
VF-002333,Bengaluru Primary #5,Primary Health Centre,Bengaluru,Karnataka,13.00403,77.38658,15,0,False,,,0.913
VF-002334,Bengaluru Private #6,Private Hospital,Bengaluru,Karnataka,13.3004,77.38227,18,0,False,,,0.648
VF-002335,Bengaluru Primary #7,Primary Health Centre,Bengaluru,Karnataka,12.90927,77.76273,14,0,False,,,0.758
VF-002336,Bengaluru District #8,District Hospital,Bengaluru,Karnataka,12.93337,77.6681,291,7115,True,Urology|Burns & Reconstruction|Obstetrics & Gynaecology|Paediatric Surgery|Cardiac|ENT|Orthopaedics|Cleft & Plastic,,0.999
VF-002337,Bengaluru District #9,District Hospital,Bengaluru,Karnataka,12.9868,77.65844,13,0,False,,,0.726
VF-002338,Bengaluru Primary #10,Primary Health Centre,Bengaluru,Karnataka,13.0384,77.45987,11,0,False,,,0.976
VF-002339,Bengaluru Community #11,Community Health Centre,Bengaluru,Karnataka,12.83517,77.13276,8,0,False,,,0.922
VF-002340,Bengaluru Medical #12,Medical College Hospital,Bengaluru,Karnataka,13.13626,77.85235,32,6888,True,Urology|Orthopaedics|Paediatric Surgery|Burns & Reconstruction|Cataract / Ophthalmology|Cardiac|ENT|Cleft & Plastic,,0.956
VF-002341,Bengaluru Community #13,Community Health Centre,Bengaluru,Karnataka,12.91146,77.58048,5,0,False,,,0.751
VF-002342,Bengaluru District #14,District Hospital,Bengaluru,Karnataka,13.15293,77.94102,5,0,False,,,0.814
VF-002343,Bengaluru District #15,District Hospital,Bengaluru,Karnataka,13.24181,77.70376,1183,3128,True,Paediatric Surgery|Obstetrics & Gynaecology|Orthopaedics|Cleft & Plastic|Urology|Cardiac,,0.703
